correct word,transliterated correct word,misspelled word,transliterated misspelled word,transliterated candidate word from spellchecker,candidate word from spellchecker,found correct word or not
গ্যাভার্ডিনের,gavardiner,গাাভার্ডিনের,gavardiner,"gavardiner,","গ্যাভার্ডিনের, ",yes
ব্র্যান্ডের,brander,র্যান্ডের,rander,"fander,bander,tander,raneer,ruander,render,raner,mander,rader,nander,dander,yander,sander,pander,ranger,ranider,brander,","ফান্ডের, বাঁদর, তাঁদের, রানীরে, রুয়ান্ডার, render, রানের, মন্দের, রডের, ননদের, দণ্ডের, যাঁদের, সনদের, পাণ্ডের, রেঞ্জের, রানিদের, ব্র্যান্ডের, ",yes
চট্টগ্রামে,chattagram,চততগ্রামে,chattagram,"chattagram,","চট্টগ্রাম, ",no
এম্পোরিয়াম,emporium,এপোরিয়াম,eporium,"emporium,","এম্পোরিয়াম, ",yes
ইস্পাহানী,ispahani,ইসপাহানী,ispahani,"ispahani,","ইস্পাহানী, ",yes
স্টোর,stor,সতোর,sator,"nator,satora,stor,sutor,","নাটোর, সতোরা, স্টোর, সুতোর, ",yes
উদ্বোধন,udvodhan,উদোধন,udodhan,"udvodhan,","উদ্বোধন, ",yes
এম্পোরিয়ামের,emporiamer,এপোরিয়ামের,eporiamer,"emporiamer,","এম্পোরিয়ামের, ",yes
বিক্রয়,vikroy,বিকরয়,vikaroy,"vikroy,","বিক্রয়, ",yes
উপস্থিত,upsthith,উপসটিত,upastit,"upatit,","উৎপাটিত, ",no
প্রতিদিন,pratidin,পরতিদিন,paratidin,"pratidin,","প্রতিদিন, ",yes
অবস্থিত,avasthit,অবসটিত,avastit,"avasthit,avartit,","অবস্থিত, আবর্তিত, ",yes
উন্নীত,unnith,উহ্নীত,uhnith,"unnith,","উন্নীত, ",yes
কার্যক্রম,caryakram,কােরক্রম,carkram,"carkram,",,no
পরিদর্শনে,paridarshane,পরিদরশনে,paridarshne,"paridarshane,","পরিদর্শনে, ",yes
পরিদর্শনকালে,paridarshancal,পরিদরশনকালে,paridarshancal,"paridarshancal,","পরিদর্শনকালে, ",yes
প্রশংসা,prashansa,পরশংসা,parashansa,"prashansa,","প্রশংসা, ",yes
বিশ্বপ্রযুক্তির,vishwaprayukti,বিশপ্রযুক্তির,vishprayukti,"vishprayukti,",,no
ব্যক্ত,vyakt,েবক্ত,bakt,"bakte,bakr,bake,baki,bat,bakta,baks,baat,bak,wakt,bako,bakti,bait,baka,bhakt,bart,","বকতে, বক্র, বকে, বাকি, বটে, বক্তা, বাক্সে, বাট, বক, ওয়াক্ত, বকো, ব্যাক্তি, বইত, বকা, ভক্ত, ভার্ট, ",no
আমানউল্লাহ,amanullah,আমানউললাহ,amanullah,"amanullah,","আমানউল্লাহ, ",yes
উদ্দিন,uddin,উদডিন,udadin,"udasin,uddin,","উদাসীন, উদ্দিন, ",yes
মোজাম্মেল,mojammal,মোজামেল,mojamel,"mojamel,",,no
ব্রিগেডিয়ার,brigadia,রিগেডিয়ার,rigadia,"brigadia,","ব্রিগেডিয়ার, ",yes
শফিকুজ্জামান,shafikujjaman,শফিকুজজামান,shafikuljaman,"shafikujjaman,","শফিকুজ্জামান, ",yes
পঞ্চগড়ে,panchgarh,পঞচগড়ে,panchgarh,"panchgarh,","পঞ্চগড়ে, ",no
পঞ্চগড়,panchgarh,পঞচগড়,panchgarh,"panchgarh,","পঞ্চগড়ে, ",no
বনগ্রাম,bangram,বনগরাম,banagaram,"banagaram,",,no
গ্রামে,gram,গরামে,garam,"garam,","গরম, ",no
মহাব্যবস্থাপক,mahavyavasthapak,মহােববস্থাপক,mahababasthapak,"mahababasthapak,",,no
বীরেন্দ্রনাথ,birendranath,বীরেনদ্রনাথ,birendranath,"birendranath,","বীরেন্দ্রনাথ, ",yes
ব্যবসায়ী,vyavasayi,বাবসায়ী,babasayi,"babasayi,",,no
বিশিষ্ট,visisht,বিশিষত,vishishat,"vishishat,",,no
মূল্যস্ফীতি,mulysfiti,মূলাস্ফীতি,mulasfiti,"mulysfiti,","মূল্যস্ফীতি, ",yes
মূল্যস্ফীতির,mulysphiti,মূেলস্ফীতির,mulsphiti,"mulysphiti,","মূল্যস্ফীতির, ",yes
অর্জনে,arjane,অরজনে,arajane,"arjane,","অর্জনে, ",yes
কেন্দ্রীয়,centrian,কেনদ্রীয়,kendrian,"kendrian,",,no
অর্জনের,arjaner,অরজনের,arajner,"arjaner,","অর্জনের, ",yes
সম্ভাবনা,sambhavana,সবাবনা,sabavana,"sabavana,",,no
অস্থিতিশীলতা,astaitishilata,অসতিতিশীলতা,astitishilata,"astaitishilata,","অস্থিতিশীলতা, ",yes
বৃদ্ধিজনিত,vruddhijanit,বৃদডিজনিত,vrudadijanit,"vrudadijanit,",,no
আশঙ্কা,ashanka,আশংকা,ashanka,"ashanka,","আশংকা, ",no
মূল্যস্ফীতিতে,mulysphitite,মূলাস্ফীতিতে,mulasphitite,"mulysphitite,","মূল্যস্ফীতিতে, ",yes
নিয়ন্ত্রণে,niyantrane,নিয়নত্রণে,niyantran,"niyantran,","নিয়ন্ত্রণ, ",no
ভারসাম্যপূর্ণ,bharsamyapurna,ভারসামাপূর্ণ,bharsamapurna,"bharsamyapurna,","ভারসাম্যপূর্ণ, ",yes
মুদ্রাপ্রবাহের,mudraprabaher,মুদরাপ্রবাহের,mudraprabaher,"mudraprabaher,","মুদ্রাপ্রবাহের, ",yes
ষাণ্মাসিক,shanmasik,ষানাসিক,shanasik,"shanmasik,","ষাণ্মাসিক, ",yes
মুদ্রানীতি,mudraniti,মুদরানীতি,mudraniti,"mudraniti,","মুদ্রানীতি, ",yes
বৃহস্পতিবার,brihaspatibar,বৃহসপতিবার,brihaspatibar,"brihaspatibar,","বৃহস্পতিবার, ",yes
জনাকীর্ণ,janakirna,জনাকীরন,janakiran,"janakirna,","জনাকীর্ণ, ",yes
গভর্নর,governor,গভরনর,gavernar,"gavernar,","গবর্নর, ",no
বৃদ্ধির,vruddhir,বৃদডির,vruddi,"vruddhi,vrudhi,","বৃদ্ধি, বৃদ্ধই, ",no
অস্থিরতায়,asthirata,অসতিরতায়,asatirata,"asatirata,",,no
বিঘ্নজনিত,vighnjanit,বিঘনজনিত,vighanjanit,"vighnjanit,","বিঘ্নজনিত, ",yes
খাদ্য,khadya,খােদ,khad,"khad,","খাদ, ",no
বিঘ্নিত,vighnit,বিঘনিত,vighnit,"vighnit,","বিঘ্নিত, ",yes
আশঙ্কাকে,ashankake,আশংকাকে,ashankake,"ashankake,","আশঙ্কাকে, ",yes
উল্লেখ,ullekh,উললেখ,ulalekh,"ullekh,","উল্লেখ, ",yes
অন্যান্য,anyanya,অনাান্য,ananya,"ananya,","অনন্যা, ",no
কার্যক্রমে,caryakram,কােরক্রমে,carkram,"carkram,",,no
মুদ্রানীতিতে,mudranitite,মুদরানীতিতে,mudranitite,"mudranitite,","মুদ্রানীতিতে, ",yes
মুদ্রানীতির,mudranithir,মুদরানীতির,mudranithir,"mudranithir,","মুদ্রানীতির, ",yes
ব্যাখ্যা,vyakhya,বাাখ্যা,vakhya,"vabhya,aakhya,sakhya,vyakhya,","ভ্যাভ্যা, আখ্যা, সখ্য, ব্যাখ্যায়, ",no
প্রসঙ্গে,prasang,পরসঙ্গে,parasng,"parasng,",,no
দ্বিতীয়ার্ধে,dvitiardhe,দিতীয়ার্ধে,ditiardhe,"dvitiardhe,","দ্বিতীয়ার্ধে, ",yes
ভঙ্গি,bhangi,ভংগি,bhangi,"bhangi,","ভঙ্গি, ",yes
আন্দাজ,andaj,আনদাজ,aandaj,"andaj,","আন্দাজ, ",yes
অপ্রত্যাশিত,apratyashith,অপরত্যাশিত,apartyashith,"apratyashith,","অপ্রত্যাশিত, ",yes
ব্যবসায়ীরা,vyavasayira,বাবসায়ীরা,babasaiira,"babasaiira,",,no
মন্থর,manthar,মনথর,manathar,"manthar,manathan,anathar,manmathar,","মন্থর, মনথন, অনাথার, মন্মথর, ",yes
মুদ্রানীতিকে,mudranitik,মুডরানীতিকে,mudranitik,"mudranitik,","মুদ্রানীতিকে, ",yes
ভঙ্গির,bhangir,ভংগির,bhangir,"bhangir,","ভঙ্গীর, ",no
স্থিতিশীলতার,staitishiltar,সটিতিশীলতার,stitishiltar,"staitishiltar,","স্থিতিশীলতার, ",yes
সমর্থন,samarthan,সমরটন,samarton,"samarton,",,no
নীতিনির্ধারণী,nitinirdharani,নীতিনিরডারণী,nitinirdarni,"nitinirdarni,",,no
বিধিবদ্ধ,vidhibaddha,বিধিবদদ,vidhibdad,"vidhibdad,",,no
অর্থনীতির,arthanitir,অরটনীতির,artnitir,"artnitir,",,no
স্থিতিশীলতা,staitishilata,সতিতিশীলতা,satitishilata,"staitishilata,","স্থিতিশীলতা, ",yes
মুদ্রার,mudra,মুডরার,mudra,"mudra,","মুদ্রা, ",no
রিজার্ভের,rijarver,রিজারবের,rijarber,"rijarver,","রিজার্ভের, ",yes
অস্বাভাবিক,aswabhavik,অসাভাবিক,asavavik,"aswavavik,","আস্বাভাবিক, ",no
বাজারভিত্তিক,bajarvittik,বাজারভিততিক,bajarvitatik,"bajarvittik,","বাজারভিত্তিক, ",yes
সুষ্ঠু,sushthu,সুষটু,sushatu,"sushatu,",,no
ব্যাংকব্যবস্থা,vyankavyavastha,েবাংকব্যবস্থা,bankavyavastha,"bankavyavastha,",,no
বিঘ্ন,vighn,বিঘন,vighan,"vigha,vighn,vishan,vigyan,vidhan,","বিঘা, বিঘ্ন, ভিশন, বিজ্ঞান, বিধান, ",yes
সৃষ্টি,srushti,সৃষতি,srishati,"srishati,",,no
ট্রেজারি,tregary,তরেজারি,tarejary,"tarejary,",,no
বন্ডের,bander,বনদের,bander,"bander,","বাঁদর, ",no
সেকেন্ডারি,secondari,সেকেনদারি,sekendari,"sekendar,","সেকেন্দর, ",no
অন্যতম,anyatam,অেনতম,antam,"anam,antem,antar,antas,antan,antim,antum,pantam,jantam,astam,antat,anitam,","আনাম, আনতেম, অন্তর, আনতাস, আন্তন, অন্তিম, আনতুম, পড়তাম, জানতাম, আসতাম, আঁতাত, আনিতাম, ",no
ব্যাংকসহ,vyanksah,বাাংকসহ,baksah,"braksah,baksh,baksag,baksar,","ব্র্যাকসহ, বক্ষ, বাক্সগ, বাক্সর, ",no
ব্যাংকগুলোর,vyankagulor,বাাংকগুলোর,bakgulor,"baigulor,","বইগুলোর, ",no
পর্ষদগুলোর,parshangulor,পরশদগুলোর,parashadagulor,"parashadagulor,",,no
স্মারকের,smarker,সারকের,cirker,"cirker,","সার্কের, ",no
ঋণগ্রহীতার,rungrhitar,ঋণগরহীতার,runagarhitar,"runagarhitar,",,no
পূর্বানুমোদনসহ,purvanumodansah,পূরানুমোদনসহ,puranumodansah,"purvanumodansah,","পূর্বানুমোদনসহ, ",yes
পদক্ষেপ,padakshap,পদক্কেপ,padakkape,"padakkape,",,no
সুস্পষ্ট,suspast,সুসপষ্ট,suspast,"suspast,","সুস্পষ্ট, ",yes
অগ্রগতি,agragati,অগরগতি,agargati,"agragati,agarvati,","অগ্রগতি, আগরবাতি, ",yes
রক্ষায়,raksha,রক্কায়,rakka,"rakta,pakka,makka,raka,rakha,","রক্ত, পাক্কা, মক্কা, রাকা, রাখা, ",no
কার্যকর,caryakar,কােরকর,karkar,"sarkar,kharkar,karaar,kankar,karmkar,karwar,tarkar,karkat,karbar,karkad,barkar,","সরকার, খরখরে, করার, কাঁকর, কর্মকার, কারবারে, তারকার, কর্কট, করবার, কড়্‌কড়্‌, বারকার, ",no
আল্লাহ,allah,আললাহ,allah,"allah,","আল্লাহ, ",yes
অপ্রয়োজনীয়ভাবে,aprayojanibhave,অপরয়োজনীয়ভাবে,aparyojanibhave,"aprayojanibhave,","অপ্রয়োজনীয়ভাবে, ",yes
