correct word,transliterated correct word,misspelled word,transliterated misspelled word,transliterated candidate word from spellchecker,candidate word from spellchecker,found correct word or not
ইন্ডাস্ট্রিজ,industries,ইনদাস্ট্রিজ,indastries," industries, industriese, industrious, industrial, indies, "," ইন্ডাস্ট্রিজ, ইন্ডাস্ট্রিজে, industrious, ইন্ডাস্ট্রিয়াল, ইন্ডিজ, ",yes
পদ্মা,padma,পডদা,padda," pada, parda, padha, paadal, pade, "," পড়া, পর্দা, পড়ায়, পড়ল, পাড়ে, ",no
ফার্মা,pharma,ফারা,fara," karia, para, sara, faram, kara, "," করিয়া, পারা, সারা, ফরম, করা, ",no
গ্যাস,gas,গাাস,gas," gas, ghas, was, mas, gaps, "," গ্যাস, ঘাস, was, মাংস, gaps, ",yes
ফ্যামিলি,family,েফামিলি,family," family, amuly, amily, tamil, daily, "," ফ্যামিলি, অমূল্য, এমিলি, তামিল, ডেইলি, ",yes
টেক্স,tex,টেকস,techs," techsi, tech, techst, techo, thecho, "," টেকসই, টেক, টেকস্ট, টেকো, থেকো, ",no
রপ্তানির,raptani,রপতানির,rapatani," raptani, tanatani, rajarani, rajputani, sanatani, "," রপ্তানি, টানাটানি, রাজরানী, রাজপুতানীর, সনাতনী, ",no
লক্ষ্যমাত্রা,lakshyamatra,লক্ক্যমাত্রা,lakkyamatra," lakshyamatra, lakshamatra, lokmatra, lokmatk, lokmat, "," লক্ষ্যমাত্রা, লক্ষমাত্র, লোকমাত্র, লোকমতকে, লোকমত, ",yes
প্রথমবারের,prathambarer,পরথমবারের,paragamavarer," pargamya, bairagyamevayoung, parchmenter, prakamya, prakampan, "," পারগম্য, বৈরাগ্যমেবাভয়ং, পার্চমেণ্টের, প্রাকাম্য, প্রকম্পন, ",no
অতিক্রমের,atikramer,অতিকরমের,atikarmer," atikramer, atikram, apakarmer, adhikarer, hatkarmer, "," অতিক্রমের, অতিক্রম, অপকর্মের, অধিকারের, হতকর্মের, ",yes
মন্ত্রণালয়ের,mantranalyer,মনত্রণালয়ের,manatranalyer," mantranalyer, mantranalaya, mantrana, mantranalay, mantranate, "," মন্ত্রণালয়ের, মন্ত্রণালয়, মন্ত্রণা, মন্ত্রণালয়ে, মন্ত্রণাতে, ",yes
উন্নয়ন,unnayan,উহ্নয়ন,uhnayan," unnayan, shayan, janaan, nayan, anayan, "," উন্নয়ন, শয়ন, জানান, নয়ন, আনয়ন, ",no
ব্যুরো,vyuro,বাুরো,baro," bado, karo, aro, balo, baro, "," বড়ো, করো, আরও, বলো, বারো, ",no
লক্ষ্যমাত্রার,lakshyamatra,লক্ক্যমাত্রার,lakkyamatra," lakshyamatra, lakshamatra, lokmatra, lokmatk, lokmat, "," লক্ষ্যমাত্রা, লক্ষমাত্র, লোকমাত্র, লোকমতকে, লোকমত, ",no
প্রবৃদ্ধি,pravruddhi,পরবৃদ্ধি,parvruddhi," pravruddhi, pravruddhir, padavruddhi, dalvruddhi, jalvruddhi, "," প্রবৃদ্ধি, প্রবৃদ্ধির, পদবৃদ্ধি, দলবৃদ্ধি, জলবৃদ্ধি, ",yes
সম্ভাব্য,sambhavya,সবাব্য,sawavya," sahayya, sadasya, samanya, samasya, safalya, "," সাহায্য, সদস্য, সামান্য, সমস্যা, সাফল্য, ",no
তথ্য,tathy,তেথ,teth," tathy, desh, tenth, keh, tech, "," তথ্য, দেশ, tenth, কেহ, টেক, ",yes
চূড়ান্ত,chudanta,চূড়ানত,chudanath," chudanta, chudantavave, shwadhinotar, shwadhinota, swatantra, "," চূড়ান্ত, চূড়ান্তভাবে, স্বাধীনতার, স্বাধীনতা, স্বতন্ত্র, ",yes
উল্লেখ্য,ullekhya,উললেখ্য,ulalekhya," ullekhya, alekhya, iluliake, jhaal_laaga, jalilke, "," উল্লেখ্য, আলেখ্য, ইলুলিয়াকে, ঝাল_লাগা, জলিলকে, ",yes
সদ্য,sadya,সদা,sada," sada, saada, pada, dada, sadar, "," সদা, সাদা, পড়া, দাদা, সদর, ",no
সমাপ্ত,samapth,সমাপত,samapat," samapan, samaran, samarpan, samaja, samapa, "," সমাপন, স্মরণ, সমর্পণ, সমাজে, সমাপয়েৎ, ",no
অর্থাৎ,artha,অরতাৎ,arta," artha, karia, arth, karta, varta, "," অর্থাৎ, করিয়া, অর্থ, কর্তা, বার্তা, ",yes
উচ্চাকাঙ্ক্ষী,ucchakankshi,উচচাকাঙ্ক্ষী,uchachakankshi," ucchakankshi, uchchakanth, uchchakanther, ucchakakshati, uchch_kamishan, "," উচ্চাকাঙ্ক্ষী, উচ্চকণ্ঠে, উচ্চকণ্ঠের, উচ্চকক্ষটি, উচ্চ_কমিশন, ",yes
কাঙ্ক্ষিত,kankshit,কাংক্ষিত,kankshit," kankshit, sankshipt, akankshit, kankhit, rakshit, "," কাঙ্ক্ষিত, সংক্ষিপ্ত, আকাঙ্ক্ষিত, কাঙ্খিত, রক্ষিত, ",yes
প্লাজা,plazas,পলাজা,palaja," palaia, paala, samaja, alada, halaka, "," পালাইয়া, পেয়ালা, সমাজে, আলাদা, হালকা, ",no
যুক্তরাষ্ট্রের,yuktarastrer,যুকতরাষ্ট্রের,yuktarashtrer," yuktarastrer, yuktarashtra, yuktarashtrao, yuktarashtrayen, yuktarashtrasah, "," যুক্তরাষ্ট্রের, যুক্তরাষ্ট্র, যুক্তরাষ্ট্রও, যুক্তরাষ্ট্রযেন, যুক্তরাষ্ট্রসহ, ",yes
অগ্রাধিকারমূলক,agradhikarmulak,অগরাধিকারমূলক,agaradhikarmulak," agradhikarmulak, agradhikargulo, agradhikar, agradhikarer, agradhikarprapth, "," অগ্রাধিকারমূলক, অগ্রাধিকারগুলো, অগ্রাধিকার, অগ্রাধিকারের, অগ্রাধিকারপ্রাপ্ত, ",yes
বর্তমান,bartaman,বরটমান,baratman," bartaman, brahman, bhraman, maratmak, bartamang, "," বর্তমান, ব্রাহ্মণ, ভ্রমণ, মারাত্মক, বর্তমানগ, ",yes
প্রশ্নের,prashner,পরশ্নের,parashner," prashner, paresher, prashn, parashrer, prashne, "," প্রশ্নের, পরেশের, প্রশ্ন, পরাশরের, প্রশ্নে, ",yes
প্লাজার,plazar,পলাজার,palazar," palabar, plazar, palaia, balaar, paatar, "," পালাবার, প্লাজার, পালাইয়া, বলার, পাতার, ",yes
প্রবৃদ্ধির,pravruddhir,পরবৃদ্ধির,parvruddhir," pravruddhir, pravruddhi, dalvruddhir, darbruddhir, pravruddhirai, "," প্রবৃদ্ধির, প্রবৃদ্ধি, দলবৃদ্ধির, দরবৃদ্ধির, প্রবৃদ্ধিরই, ",yes
প্রতিযোগী,pratiyogi,পরতিযোগী,paratiyogi," pratiyogi, pratiyog, apratiyogi, pratiyogitar, parityag, "," প্রতিযোগী, প্রতিযোগ, অপ্রতিযোগী, প্রতিযোগিতার, পরিত্যাগ, ",yes
প্রতিযোগিতার,pratiyogitar,পরতিযোগিতার,paratiyogitar," pratiyogitar, pratiyogita, pratiyogitai, pratiyogitati, pratiyogider, "," প্রতিযোগিতার, প্রতিযোগীতা, প্রতিযোগিতাই, প্রতিযোগিতাটি, প্রতিযোগীদের, ",yes
পণ্যের,panyer,পেণের,pener," paner, maner, opener, premer, praner, "," পানের, মানের, ওপেনের, প্রেমের, প্রাণের, ",no
বাণিজ্যসচিব,banisyasachib,বাণিেজসচিব,banijaschib," panyayajishala, punjishayata, pingesh, "," পণ্যযজ্ঞশালায়, পুঁজিসহায়তা, পিঙ্গেশ, ",no
অনুষ্ঠেয়,anushtheya,অনুষতেয়,anuteya," anumeya, anunaya, kaunteya, anitya, anite, "," অনুমেয়, অনুনয়, কৌন্তেয়, অনিত্য, আনিতে, ",no
নির্ধারণ,nirdharan,নিরডারণ,nirderan," nirdharan, nirderai, nirder, nirdharn, nirdhari, "," নির্ধারণ, নীরদেরই, নীরদের, নির্ধারণে, নির্ধারিত, ",yes
প্রাথমিকভাবে,prathmikbhave,পরাথমিকভাবে,parathmikbhave," prathmikbhave, pratham, prathame, prathmat, prathambarer, "," প্রাথমিকভাবে, প্রথমে, প্রথমেই, প্রথমত, প্রথমবারের, ",yes
প্রস্তুত,present,পরস্তুত,parastut," prastuti, parashu, prastab, aprastt, aprastute, "," প্রস্তুতি, পরশু, প্রস্তাব, অপ্রস্তুত, অপ্রস্তুতে, ",no
অস্থিরতা,asthirata,অসতিরতা,asatirata," asthirata, asarata, aastikata, astrata, asatyata, "," অস্থিরতা, অসারতা, আস্তিকতা, অস্ত্রটা, অসত্যতা, ",yes
অসন্তোষ,asantos,অসনতোষ,asanatosh," asantos, asantust, asantosher, asantoso, asantose, "," অসন্তোষ, অসন্তুষ্ট, অসন্তোষের, অসন্তোষও, অসন্তোষে, ",yes
শর্তের,sharter,শরতের,sharter," sharter, bharter, gharer, sharir, sharte, "," শর্তের, ভারতের, ঘরের, শরীর, শর্তে, ",yes
অর্জন,arjan,অরজন,arajan," arjan, ekajan, raja, grahan, ramajan, "," অর্জন, একজন, রাজা, গ্রহণ, রমজান, ",yes
সম্ভব,sambhava,সবব,sabb," shabd, jabab, sabha, saheb, sabek, "," শব্দ, জবাব, সভা, সাহেব, সাবেক, ",no
শিল্পকে,shilpke,শিলপকে,shilpke," shilpke, shilpike, shilpe, shilake, shilp, "," শিল্পকে, শিল্পীকে, শিল্পে, শিলাকে, শিল্প, ",yes
প্রাধান্য,praadhanya,পরাধান্য,paradhanya," praadhanya, pradhan, pradhanya, paradin, aradhana, "," প্রাধান্য, প্রধান, প্রধান্য, পরদিন, আরাধনা, ",yes
